tweet_id,username,original_text,final_text,word_count_before,word_count_after,removed_urls,removed_mentions,removed_hashtags,removed_stopwords,normalized_words,stemmed_words,processed_at
1933720978619838627,,@SenopatiDiAnno @prabowo Pak @Prabowo menyatakan tidak akan ada resuffle kabinet menteri2 beliau kompak. Fix.. Impossible beliau berani mengusik menteri2 titipan mulyono. Pak Prabowo lebih memilih memPertahankan komitmen dg mulyono &amp; menteri2nya dibandingkan menjaga mempertahankan Aceh &amp; Papua dlm NKRI,pak nyata tidak ada resuffle kabinet menteri beliau kompak fix impossible beliau berani usik menteri titip mulyono pak prabowo pilih tahan komitmen dengan mulyono amp menteri banding jaga tahan aceh amp papua dalam nkri,39,34,0,3,0,2,2,9,2026-06-25 17:04:25
1933718656669921594,,@KompasTV Mentri Yusril @kumham_imipas keknya termasuk yg gak terasa kontribusinya di kabinet pak @prabowo 11-12 sama Pigai serasa ga ada kerjaan ...jadinya komen hal yg gak manfaat ....,tri yusril kayak masuk yang enggak asa kontribusi kabinet pak sama pigai serasa enggak ada kerja jadi komen hal yang enggak manfaat,28,22,0,3,0,1,7,7,2026-06-25 17:04:25
1933593175706513780,,@AirinDatangLagi Betul kenapa Prabowo takut sama Jokowi karna ada rahasia pribadi Prabowo ditangan Jokowi bukan masalah korupsi yang jelas apabila Prabowo Subianto me-reshuffle orang2jokowi di kabinet nya rahasia Prabowo Subianto akan bongkar Jokowi,betul kenapa prabowo takut sama jokowi karena ada rahasia pribadi prabowo tang jokowi bukan masalah korupsi jelas apabila prabowo subianto mereshuffle orangjokowi kabinet rahasia prabowo subianto bongkar jokowi,33,28,0,1,0,4,1,1,2026-06-25 17:04:26
1933576654393389377,,@CNNIndonesia Maaf Presiden Prabowo prediksi anda benar 2030 Indonesia bakalan bubar... Orang2 jokowi di kabinet anda lah penyebab nya,maaf presiden prabowo prediksi benar indonesia bakal bubar orang jokowi kabinet sebab,19,12,0,1,0,5,0,2,2026-06-25 17:04:26
1933562853598056824,,Menkop Budi Arie disebut banyak menuai keberhasilan selama memimpin. Hal ini disebut layak untuk terus dipertahankan sebagai Menkop. Nama menkop #BudiArieSetiadi yang kini dipercaya oleh Presiden Prabowo dalam kabinet merah putih sebagai Menteri Koperasi memang sangat luar biasa. https://t.co/6cUoXAVZU4,menkop budi arie sebut banyak tuai hasil pimpin hal sebut layak terus tahan bagai menkop nama menkop kini percaya presiden prabowo kabinet merah putih bagai menteri koperasi memang luar biasa,39,30,1,0,1,7,2,7,2026-06-25 17:04:26
1933560522672386134,,Waduh posisi gibran makin terancam deh ini. Power backingannya udah abis banget Siap2 ada reshuffle kabinet besar2an. Orang2 penting backing jokowi dibuang masukin orang2 PDIP dan prabowo Orang2 jokowi yg bermasalah bakal dihabisin satu2. We ll see the drama,waduh posisi gibran makin ancam deh power backingannya sudah habis banget siap ada reshuffle kabinet besar orang penting backing jokowi buang masuk orang pdip prabowo orang jokowi yang masalah bakal dihabisin satu weh ll sih the drama,39,37,0,0,0,2,6,5,2026-06-25 17:04:27
1933553887098909156,,@xquitavee @prabowo Mantap presiden kabinet. Tertutup mulut pengahasut,mantap presiden kabinet tutup mulut pengahasut,8,6,0,2,0,0,0,1,2026-06-25 17:04:27
1933547332752314503,,Bersama para Menteri Kabinet Merah Putih saya menghadiri peresmian Kampus Bhinneka Tunggal Ika Universitas Pertahanan oleh Presiden @prabowo di Bogor Provinsi Jawa Barat pada Rabu sore (11/6). Acara ini juga dihadiri oleh salah satu pendiri UNHAN yaitu Presiden Republik https://t.co/4Er572BNTe,sama menteri kabinet merah putih hadir resmi kampus bhinneka tunggal ika universitas tahan presiden bogor provinsi jawa barat rabu sore acara hadir salah satu diri unhan yaitu presiden republik,40,29,1,1,0,8,0,6,2026-06-25 17:04:28
1933546684044489201,,Halo @prabowo negeri ini bukan punya geng solo Kami akan perang dgn mereka sampai mati sebelum negeri ini hancur atau anda pecat segera geng solo dari kabinet CC @muhammadiyah @MUIPusat @_bemsi @ppmuhammadiyah,halo negeri bukan punya geng solo perang dengan sampai mati negeri hancur pecat segera geng solo kabinet cc,32,18,0,5,0,9,1,0,2026-06-25 17:04:28
1933546513231458323,,Isu Reshuffle Kabinet Merah Putih Merebak Presiden Prabowo Beri Bantahan: Saya Tidak Ada Rencana https://t.co/aJgpKYQiO9,isu reshuffle kabinet merah putih rebak presiden prabowo beri bantah tidak ada rencana,15,13,1,0,0,1,0,2,2026-06-25 17:04:28
1933541242123816963,,@KompasTV NAD kelihatannya sdh mulai bergejolak tuh Pak @prabowo . Bisa jadi ini karena kinerja salah seorang di kabinet bapak kinerjanya kurang atau bahkan tidak optimal,nad lihat sudah mulai gejolak tuh pak bisa jadi kerja salah orang kabinet bapak kerja kurang bahkan tidak optimal,26,19,0,2,0,4,1,5,2026-06-25 17:04:29
1933540348049199575,,@becak50 Telah lebih dari 100 hari @prabowo menjalankan kabinet OBESITAS nya tak satu pun permasalahan yg bersentuhan dgn persoalan bangsa dan negara di urus serius &amp; benar kian hari malah hanya sibuk OMON2 Mempublish- kan diri dgn pencitraan statemen 2 BOTOL persis MULYONO.,hari jalan kabinet obesitas tak satu masalah yang sentuh dengan soal bangsa negara urus serius amp benar kian hari malah sibuk omon mempublish kan diri dengan citra statemen botol persis mulyono,43,31,0,2,0,8,3,5,2026-06-25 17:04:29
1933538478928826550,,Para pengamat sprtinya meleset ttg Reshuffle kabinet yg akan dilakukan prabowo ybs bilang nyaman dgn cara kerja menteri2nya. Pdhl sy pun menilai bbrp kinerja menteri mbuat gaduh rakyat. Seprtinya negeri ini mmg sedang menuju kehancuran!!,amat sprtinya peleset tentang reshuffle kabinet yang laku prabowo ybs bilang nyaman dengan cara kerja menteri padahal saya nilai beberapa kerja menteri mbuat gaduh rakyat seprtinya negeri memang tuju hancur,35,30,0,0,0,5,8,7,2026-06-25 17:04:30
1933534124914208768,,Itu knp Tito di pertahankan Jokowi Sampe di titipin di kabinet Prabowo... Rupanya ada misi Keruk SDA blom tuntas,kenapa tito tahan jokowi sampai titipin kabinet prabowo rupa ada misi keruk sda belum tuntas,19,15,0,0,0,4,3,2,2026-06-25 17:04:30
1933533370887385470,,@Yurissa_Samosir @RajaJuliAntoni @aniesbaswedan @choymarkochoy_ @ay_prakasa2225 @JamalBoegis @msaid_didu @AmaluddinSSili1 @nomerorae @Panitia68285950 @yaniarsim @PutriKayan16645 @amelcewaw orang orang PSI peak kok bisa dipercaya dan dipegang kata katanya cemen loe juli blokir gua.. woiiiiiiii gak malu apa? habis kritik dan hina pak prabowo skeg loe di kabinet nya ???? fermentasi ludah sendiri loe jilat,orang orang psi peak kok bisa percaya pegang kata kata cemen lo juli blokir gua woiiiiiiii enggak malu habis kritik hina pak prabowo skeg lo kabinet fermentasi ludah sendiri lo jilat,50,31,0,13,0,5,4,3,2026-06-25 17:04:31
1933527645331075296,,@JokoTho23373420 @yaniarsim @prabowo @Kemendagri_RI Bersihkan kabinet dan pemerintahan dari dinasty Solo ,sih kabinet perintah dinasty solo,11,5,0,4,0,2,0,2,2026-06-25 17:04:31
1933527275276054994,,NGAWUR! Menteri Kabinet Prabowo Mau 'Pelintir' Sejarah Pemerkosaan Massal 1998 https://t.co/4igBvP550A,ngawur menteri kabinet prabowo mau pelintir sejarah perkosa massal,11,9,1,0,0,0,0,1,2026-06-25 17:04:31
1933524971621581187,,@andrisurya79 @yaniarsim @prabowo @Kemendagri_RI Segera resafel kabinet bersihkan dari dinasty Solo ,segera resafel kabinet sih dinasty solo,11,6,0,4,0,1,0,1,2026-06-25 17:04:31
1933522239775027658,,@ARSIPAJA Mana si yang paling pembela HAM dan menjadi Menteri HAM kabinet ini ya??? Kok memble aje?? @NataliusPigai2 @prabowo #indonesiagelap,mana sih bela ham jadi menteri ham kabinet ya kok memble saja,20,12,0,3,1,4,2,2,2026-06-25 17:04:32
1933514843518345257,,Prabowo Pastikan Tak Ada Reshuffle Kabinet Kinerja Para Menteri Sudah Maksimal? https://t.co/1gK9TA8WaV,prabowo pasti tak ada reshuffle kabinet kerja menteri maksimal,12,9,1,0,0,2,0,2,2026-06-25 17:04:32
1933513751699075228,,Prabowo tidak berdaya untuk me resuffle mentri pilihan mulyono pada kabinetnya negara ini ternyata tidak dapat di atur oleh Presiden @prabowo begitu banyak kasus dari mentri di kabinet prabowo di pertontonkan ke rakyat tapi prabowo tidak berbuat apa-apa! @cnni @OCCRP,prabowo tidak daya me resuffle tri pilih mulyono kabinet negara nyata tidak dapat atur presiden banyak kasus tri kabinet prabowo tonton rakyat tetapi prabowo tidak buat apaapa,40,27,0,3,0,10,1,8,2026-06-25 17:04:32
1933505105711845882,,Presiden Prabowo memberikan apresiasi langsung kepada menko infrastruktur Agus Harimurti Yudhoyono atas kinerjanya yang gesit dan cepat tanggal. Pernyataan ini memperkuat soliditas di kabinet dan menunjukkan bahwa prabowo memilih pembantunya dengan pertimbangan kapasitas https://t.co/uThfNEzwdp,presiden prabowo beri apresiasi langsung kepada menko infrastruktur agus harimurti yudhoyono atas kerja gesit cepat tanggal nyata kuat soliditas kabinet tunjuk bahwa prabowo pilih bantu timbang kapasitas,34,27,1,0,0,6,0,8,2026-06-25 17:04:33
1933502333071339885,,Tidak ada resuffle dalam waktu dekat semua bekerja sesuai harapan harapan presiden Prabowo. Padahal rakyatlah terimbas dan merasakan akibat banyaknya anggota kabinet yang blunder.,tidak ada resuffle dekat semua kerja suai harap harap presiden prabowo padahal rakyat imbas rasa akibat banyak anggota kabinet blunder,24,20,0,0,0,4,1,7,2026-06-25 17:04:33
1933502109389107720,,Tepis Isu Reshuffle Kabinet Prabowo: Menteri Saya Bekerja Baik https://t.co/MIlFVBEbOp,tepis isu reshuffle kabinet prabowo menteri kerja baik,10,8,1,0,0,1,0,1,2026-06-25 17:04:33
1933499544450576819,,@prabowo Aceh Merdeka gara2 ulah Menteri yang loyal ke @jokowi yang kerja di Kabinet anda Cc @DPR_RI @Gerindra,aceh merdeka gahara ulah menteri loyal kerja kabinet cc,18,9,0,4,0,5,1,0,2026-06-25 17:04:33
1933499316922167314,,@Urrangawak Beraihkan kabinet dari geng solo pak Presiden @prabowo,raih kabinet geng solo pak presiden,9,6,0,2,0,1,0,1,2026-06-25 17:04:33
1933499078207549536,,Kisruh job desc kabinet gemoy prabowo ? @pasfm @feb_ugm @setkabgoid,kisruh job desc kabinet gemoy prabowo,10,6,0,3,0,0,0,0,2026-06-25 17:04:34
1933498980576735395,,@NenkMonica Bersihkan geng solo dari kabinet pak Presiden @prabowo,sih geng solo kabinet pak presiden,9,6,0,2,0,1,0,1,2026-06-25 17:04:34
1933494562078757322,,Kabinet Merah Putih Disebut Bekerja Keras Presiden Prabowo Tegaskan Tak Ada Reshuffle https://t.co/P50YC8Ma9S,kabinet merah putih sebut kerja keras presiden prabowo tegas tak ada reshuffle,13,12,1,0,0,0,0,3,2026-06-25 17:04:34
1933493039017963972,,Wo @prabowo gegara sisa menteri titipan Mulyono masih dipelihara keadaan malah jadi gini. Kabinet Omon-Omon baik dimana ?.,wo gegara sisa menteri titip mulyono masih pelihara ada malah jadi begini kabinet omonomon baik,18,15,0,1,0,1,1,3,2026-06-25 17:04:34
1933492890657046658,,@tempodotco Kata presiden prabowo semua mentrinya bekerja baik kabinet merah purih kompak,kata presiden prabowo semua tri kerja baik kabinet merah purih kompak,12,11,0,1,0,0,0,2,2026-06-25 17:04:35
1933487958302318716,,Presiden Prabowo Tegaskan Tidak Ada Reshuffle Kabinet Karena Kerja Menteri Baik dan Solid - Beranda Indonesia https://t.co/U0qob9wQHq,presiden prabowo tegas tidak ada reshuffle kabinet kerja menteri baik solid beranda indonesia,17,13,1,0,0,2,0,1,2026-06-25 17:04:35
1933482452242346369,,Akibat perbuatan anak buah Jokowi yang ada di kabinet Prabowo. Tito Karnavian geng solo mulai merusak kepemerintahan Prabowo. https://t.co/Yj8B2yqeFk,akibat buat anak buah jokowi ada kabinet prabowo tito karnavian geng solo mulai rusak perintah prabowo,19,16,1,0,0,2,0,3,2026-06-25 17:04:35
1933478361319579727,,Eh td aku liat di tv katanya kabinet skrg gaada reshuffle prabowo bilang tim saya kompak ,eh tadi lihat tv kata kabinet sekarang enggak ada reshuffle prabowo bilang tim kompak,16,13,0,0,0,3,4,1,2026-06-25 17:04:35
1933476081279074531,,@zoelfick @prabowo @bobbynasution_ Apakah ini jd pemicu Indonesia bubar 2030 ? Lu mesti hati-hati pak @prabowo ama kebijakan kabinet lu. Bahlil dg Raja Ampatnya Tito dg Acehnya.,apakah jadi picu indonesia bubar lu mesti hatihati pak hama bijak kabinet lu bahlil dengan raja ampat tito dengan acehnya,27,20,0,4,0,1,4,3,2026-06-25 17:04:36
1933473876799090961,,@tempodotco Kacau emang kabinet gemoy @prabowo https://t.co/1tfVAHnK63,kacau memang kabinet gemoy,7,4,1,2,0,0,1,0,2026-06-25 17:04:36
1933471143920607294,,@Ary_PrasKe2 @Anak__Ogi @becak50 @BiLLRaY2019 @sami86pilang @RickyKardjono @jhonsitorus_19 @NgkongRoses @Harakiri_14 @newIding30 @AntoniusCDN Utk masalah kompak/tdk kabinet anda @prabowo rakyat lebih tahu dr pd anda pak,untuk masalah kompaktdk kabinet rakyat tahu dari pada pak,24,9,0,12,0,3,3,0,2026-06-25 17:04:36
1933469550487744880,,Beneran nih mas Broo @prabowo - Kabinet sampean adalah Tim berKinerja Terbaik #hening Ndasmu https://t.co/8r9fciAb4i,benar nih mas broo kabinet sampean tim kerja baik ndasmu,15,10,1,1,1,1,1,3,2026-06-25 17:04:37
1933467229427020050,,@xquitavee @prabowo Saat paslon kami menolak gabung pemerintahan (misalnya masuk kabinet) agar fokus jadi oposisi kalian nyinyir ke paslon kami (dengan bilang siapa juga yang ngajak gabung? ) Sekarang saat paslon kami anteng bae kalian memfitnah mereka ingin masuk kabinet.,paslon tolak gabung perintah misal masuk kabinet fokus jadi oposisi kalian nyinyir paslon bilang ajak gabung sekarang paslon anteng bae kalian fitnah ingin masuk kabinet,40,25,0,2,0,12,1,5,2026-06-25 17:04:37
1933466884172816474,,@ArieMulk @04_zainal @prabowo Heranya lg prabowo ttp bilang kabinet merah putih kompak gk istilah mentrinya jkw mentrinya prabowo,hanya lagi prabowo tetap bilang kabinet merah putih kompak enggak istilah tri jkw tri prabowo,18,15,0,3,0,0,3,3,2026-06-25 17:04:37
1933464174560243889,,Anggota Komisi II DPR RI dari Fraksi PKB Mohammad Toha memberikan tanggapan atas pernyataan Presiden Prabowo Subianto yang menyatakan tidak akan melakukan reshuffle kabinet dalam waktu dekat. Para menteri diminta bekerja lebih keras. https://t.co/klI8aqflCv,anggota komisi ii dpr ri fraksi pkb mohammad toha beri tanggap atas nyata presiden prabowo subianto nyata tidak laku reshuffle kabinet dekat menteri minta kerja keras,34,26,1,0,0,7,0,7,2026-06-25 17:04:37
1933463457359409465,,Presiden Prabowo tidak ada rencana Reshuffle kabinet.para menteri sudah bekerja dengan baik .dan bekerja keras ‼️ Buzzer provokator oposisi memprovokasi presiden untuk Reshuffle kabinet.ngemis minta jatah menteri bahaya nenek Banteng dekat dekat ada maunya https://t.co/gI3GRUginA,presiden prabowo tidak ada rencana reshuffle kabinetpara menteri kerja baik kerja keras buzzer provokator oposisi provokasi presiden reshuffle kabinetngemis minta jatah menteri bahaya nenek banteng dekat dekat ada mau,35,29,1,0,0,4,1,5,2026-06-25 17:04:38
1933462908786389481,,@NenkMonica Apa kabinet prabowo isinya emang zonk semua ya..,kabinet prabowo isi memang zonk semua ya,9,7,0,1,0,1,1,1,2026-06-25 17:04:38
1933462391368659084,,@04_zainal Sudah saatnya pak @prabowo mengevaluasi semua menterinya karena sdh banyak blunder dan membuat malu Negara dan Pemerintahan Kabinet Merah Putih.,saat pak evaluasi semua menteri sudah banyak blunder buat malu negara perintah kabinet merah putih,21,15,0,2,0,4,1,5,2026-06-25 17:04:38
1933462019090624922,,@zoelfick @prabowo @bobbynasution_ Sy nyatakan kabinet sy kerja bagus dan tidak akan ada reshuffle?emang rezim omon2 ini mah.apa presiden tdk tau ada menteri terindikasi kuat judol dan korupsi? @prabowo @Gerindra @bang_dasco,saya nyata kabinet saya kerja bagus tidak ada reshuffleemang rezim omon mahapa presiden tidak daun ada menteri indikasi kuat judol korupsi,31,21,0,6,0,4,5,2,2026-06-25 17:04:38
1933455120228102327,,Sekretaris Kabinet mengungkapkan isi pembicaraan yang dilakukan Presiden Republik Indonesia Prabowo Subianto dengan Presiden AS Donald Trump melalui sambungan telepon..... #PrabowoSubianto #Trump https://t.co/mQiLjeqPCw,sekretaris kabinet ungkap isi bicara laku presiden republik indonesia prabowo subianto presiden as donald trump lalu sambung telepon,23,18,1,0,2,2,0,5,2026-06-25 17:04:38
1933452774207074814,,@HabiebBass Prabowo ini apa ya. Di hina gak denger di puji lanjut ngarang bang.. Ga paham lagi gue konsep pemerintahannya kayak mana . Kabinet Indonesia berantakan,prabowo ya hina enggak dengar puji lanjut arang bang enggak paham lagi gue konsep perintah kayak mana kabinet indonesia beranta,26,20,0,1,0,4,4,3,2026-06-25 17:04:39
1933450360984850811,,Presiden RI Prabowo Subianto menerima telepon dari Presiden Amerika Serikat (AS) Donald Trump. Rupanya mereka membahas penguatan kerja sama antara dua negara. Hal ini diungkapkan Sekretaris Kabinet (Seskab) Teddy Indra Wijaya dalam akun Instagaram @sekretariat.kabinet yang https://t.co/eJLcSiNjer,presiden ri prabowo subianto terima telepon presiden amerika serikat as donald trump rupa bahas kuat kerja sama antara dua negara hal ungkap sekretaris kabinet seskab teddy indra wijaya akun instagaram kabinet,37,31,1,1,0,5,0,5,2026-06-25 17:04:39
1933450149919142393,,@DarsAlexandra1 Tugas prabowo hnya melantik para Mentri pasokan jkowi. Urusan pecat memecat bukan wewenangnya. solusi meningkatkan kinerja kabinet maka naikan gaji + fasilitas nya. Begitu bunyi perjanjiannya ,tukas prabowo hanya lantik tri pasok jkowi urus pecat pecat bukan wewenangnya solusi tingkat kerja kabinet naik gaji fasilitas bunyi janji,27,21,0,1,0,4,2,9,2026-06-25 17:04:40
1933449529455690161,,Negara di Pimpin Soeharto Indonesia bs maju bertahan 32 Tahun.Prabowo dan Gibran bs apa bekerja utk Rakyat?Omon² bilang Indonesia maju meroket dgn Kabinet merah Putih.Faktanya Pengangguran mengikat dari 5 67% jadi 6 54%.Anda msh yakin Dan berharap datangnya 19 ribu lapangan Kerja,negara pimpin soeharto indonesia bisa maju tahan tahunprabowo gibran bisa kerja untuk rakyatomon bilang indonesia maju roket dengan kabinet merah putihfaktanya anggur ikat jadi masih yakin harap datang ribu lapang kerja,42,31,0,0,0,6,5,9,2026-06-25 17:04:41
1933443758399631516,,Prabowo Tak Reshuffle Kabinet PKB Minta Menteri Bekerja Lebih Keras Lagi https://t.co/Ke8NajTn8Y,prabowo tak reshuffle kabinet pkb minta menteri kerja keras lagi,12,10,1,0,0,1,1,2,2026-06-25 17:04:41
1933443005815640238,,Prabowo Tegaskan Belum Ada Rencana Reshuffle Kabinet @KemensetnegRI @setkabgoid #Prabowo #Rencana #Reshuffle #Kabinet #Berita #News #Info https://t.co/jz7tjHQrrn,prabowo tegas belum ada rencana reshuffle kabinet,17,7,1,2,7,0,0,1,2026-06-25 17:04:41
1933438149700825263,,Yth Pak @prabowo mohon wajibkan kabinet atau seminimalnya pegawai BPJS dan keluarganya kalau berobat untuk pakai BPJS dan jangan asuransi swasta,yth pak mohon wajib kabinet minimal pegawai bpjs keluarga obat pakai bpjs jangan asuransi swasta,21,15,0,1,0,5,0,4,2026-06-25 17:04:41
1933438084705890819,,Presiden Prabowo menegaskan bahwa hingga saat ini tidak ada rencana untuk melakukan reshuffle kabinet. Ia menyatakan bahwa Kabinet Merah Putih saat ini bekerja dengan solid dan kompak meski diakui masih ada kekurangan dalam komunikasi publik. Menurut Prabowo kerja para menteri https://t.co/Wxw6s20tJf,presiden prabowo tegas bahwa hingga tidak ada rencana laku reshuffle kabinet ia nyata bahwa kabinet merah putih kerja solid kompak meski aku masih ada kurang komunikasi publik turut prabowo kerja menteri,41,31,1,0,0,9,0,7,2026-06-25 17:04:41
